"","group","subject","activity","bod_acc_x_mean","bod_acc_x_sd","bod_acc_y_mean","bod_acc_y_sd","bod_acc_z_mean","bod_acc_z_sd","bod_gyro_x_mean","bod_gyro_x_sd","bod_gyro_y_mean","bod_gyro_y_sd","bod_gyro_z_mean","bod_gyro_z_sd","tot_acc_x_mean","tot_acc_x_sd","tot_acc_y_mean","tot_acc_y_sd","tot_acc_z_mean","tot_acc_z_sd"
"78","train",13,"LAYING",-0.000177106713496686,0.0114245471720824,-0.00173209890462525,0.010046366621334,0.00131335934914491,0.0118881521815411,0.0185011398386217,0.0257303085116588,-0.0100618412263863,0.0304933435410499,0.0139357563317787,0.0178518775156442,0.224605782486139,0.00653606629541038,0.671896923311492,0.00695148667540178,0.584327889364919,0.00809143502119322
"79","test",14,"WALKING",-0.00115738359675742,0.195419656586791,-0.00243394117425847,0.163552555373169,0.00051244763668697,0.192208598616839,0.0249569189685434,0.349947860798929,-0.00389588568707627,0.75488646065201,-0.0154953113462394,0.425671309408484,0.902426043207097,0.195052050985517,-0.254352353634767,0.160844707798836,-0.420208459625265,0.189362173393477
"80","test",14,"WALKING_UPSTAIRS",-0.00312309149493345,0.226043937442923,-0.00173124058600116,0.225120815084509,-0.00131212876441696,0.292651527334614,0.112477918911863,0.476397546081136,-0.0221955074349537,1.13274747451488,-0.0577451707537138,0.759911323437624,0.819330508718171,0.225521539304233,-0.305949177272569,0.220144133322473,-0.493372401126881,0.286922940918893
"81","test",14,"WALKING_DOWNSTAIRS",0.00326562777251042,0.332343234588157,-0.00150849217334549,0.237262450918663,0.00511189375942708,0.264219682047072,0.0133734112198958,0.563417523492872,-0.00911540855447222,0.8120496352589,-0.0225713621674653,0.658517284495931,0.916270863680556,0.331298294254281,-0.247374396905903,0.235361699524378,-0.386186841468368,0.261655387038258
"82","test",14,"SITTING",0.000497646235658709,0.00905999077957752,0.00442295448026678,0.0160984516421519,0.00261172089732002,0.0168137413482046,-0.0168784881570679,0.0182967492147806,0.00135067650151065,0.0308776564513303,0.0028854961498287,0.024858161657486,1.00030772769097,0.00687622162380817,-0.0139288658967882,0.0112914668629935,-0.0958755667459346,0.0120346175665957
"83","test",14,"STANDING",0.000612028731561224,0.0100563785811645,0.00101248862367876,0.0138994432511696,0.00148320788232755,0.016927330149043,0.00576134981127865,0.0354878662572969,0.00836551058066562,0.0429162298137798,-0.0032243599243362,0.0280079743874553,0.955359135429688,0.00802733926329734,-0.207338328216146,0.0110177656578335,-0.336373992153646,0.0124153038947431
"84","test",14,"LAYING",-0.00912944379472793,0.028079172676681,0.00303991352093857,0.0170084992258523,0.00709383268346878,0.0207775951568599,0.033753046970337,0.0387378471998863,-0.0357061180366958,0.0531329448103369,0.0277907943660432,0.0247806580028389,0.223693438285846,0.0123737196313887,0.505880507337623,0.0114092105035686,0.823680285814951,0.0106160958585122
"85","train",15,"WALKING",-0.000757667256947338,0.219874448198044,2.99913346643519e-05,0.196263631517614,0.000226553781655382,0.0896278472368139,-0.0286854263271991,0.585180567005118,0.00591304037698785,0.445289783505885,-0.000922491521652199,0.250799950501099,1.00788240189525,0.219497704226368,-0.215537765812095,0.195884685800153,0.0691294171804601,0.0884717528812217
"86","train",15,"WALKING_UPSTAIRS",-0.00152255917456087,0.318294760730584,-0.00609181387196615,0.171994558452057,-0.00285573608139258,0.114549018155519,0.121708317158854,0.510356952739062,-0.0362919205909147,0.51466781475152,0.00214008021862142,0.255536135544375,0.983793953613281,0.317449704391517,-0.302600128919759,0.17021998952269,0.0713977348851562,0.111318918482032
"87","train",15,"WALKING_DOWNSTAIRS",0.000540567950271577,0.458444280213333,0.00603592463077009,0.203950700588458,-0.000732836134354539,0.13205594746808,-0.112359025363132,0.595096606792974,0.0179079727913579,0.482164531022446,-0.00670832715649182,0.364632398233226,0.995586477250744,0.457764391516872,-0.14315965046481,0.20239936619673,0.0712622356040848,0.130565270645314
"88","train",15,"SITTING",-0.000962888456975953,0.00557888088741808,0.00284249620218962,0.0147779205822278,-0.00176851520272073,0.0119848258211033,-0.0103508553410916,0.0118825796756369,-0.00271053215285686,0.0206893911843069,0.00392356792502873,0.0196109421160238,0.964424002661547,0.00404071073794014,0.231481597142744,0.00687474710713671,-0.00452593816954184,0.00790569759152657
"89","train",15,"STANDING",0.000276156352332842,0.00499631470362518,-0.00063648680571079,0.013309052002547,0.00079176227921079,0.0116627199797574,0.00147640148534788,0.047131407959367,0.00378155331808933,0.0238417783930878,-0.00448703211213216,0.0175136995505025,1.01882037768278,0.00421499762285977,-0.147086386149764,0.0100753972073747,0.0587489668304835,0.00812570054763621
"90","train",15,"LAYING",0.0024523376326194,0.0103361020968845,0.000266714904036024,0.00804987481923498,-0.00337693875565245,0.015650967686988,0.0111847636428097,0.0390053128270604,0.00558466787017941,0.0316767038677774,0.0120026489182854,0.0231652919574526,0.216527439210069,0.00772627434764535,0.916431189496528,0.00712921725521119,-0.0451828733474783,0.0128120823705343
"91","train",16,"WALKING",-0.000319878514473039,0.19490556525235,-0.0017259296114568,0.118883683354298,-0.000163984418560049,0.153931129351121,0.0128946334378661,0.30283821211568,0.00214181024863266,0.29882448332592,-0.00197736907808517,0.309401259266469,0.99025582901348,0.194629263517312,-0.0504107102183609,0.117964087359068,-0.219284775773894,0.153505694728627
"92","train",16,"WALKING_UPSTAIRS",-0.00444921395644914,0.197467746323259,0.0014542960605576,0.1445548674283,-0.00520843811588995,0.159747416963072,0.10263546669136,0.430140423958201,0.0116150023535999,0.318507966856198,-0.0416590948035846,0.309746144374387,0.916036803155637,0.196887864575862,-0.0609810824570987,0.142007323855219,-0.383244142909743,0.156900038114674
"93","train",16,"WALKING_DOWNSTAIRS",0.00371172697163564,0.393669101632259,-0.000656535042450133,0.147614513548455,-0.00382074003806516,0.184668310923469,0.00529860160415558,0.476056973168021,0.00274264634075798,0.362809882144191,-0.00123694562044548,0.270755733754505,0.988514532396941,0.393043971564847,-0.0410104523949797,0.146491624661038,-0.230834089605585,0.182803295570994
"94","train",16,"SITTING",0.000657976590047101,0.00566986151114365,0.00361303366648721,0.00994383999385706,0.00633171343982337,0.0138215395910467,-0.013950562877109,0.0181412613694601,0.00762431118636956,0.033518078450783,-0.00299153891155054,0.0211714965333138,1.00288573986639,0.00353346092229676,-0.0648104384588995,0.00704624317346562,0.0885333416820199,0.0101164340276967
"95","train",16,"STANDING",0.00122033567648269,0.00495816649126011,0.000282286028511038,0.00849681256746267,0.00153605368662113,0.0113604787533179,-0.00232966046129393,0.0247696374016588,0.00256072263866587,0.0171156182407257,0.000177689699542788,0.0106927449890125,1.00283309489183,0.00333321970164692,-0.039475821425601,0.0063452474895186,-0.167845387679287,0.00790011253194239
"96","train",16,"LAYING",-0.000690082359857366,0.00990891145248711,0.000276839680341741,0.0113772928027345,0.00032939762637971,0.00915472254439247,0.0118814889989098,0.0216545258031791,-0.0177598061187734,0.0242440135281423,0.00455347393318371,0.00951108159348026,0.188780629202009,0.00663779906242667,-0.00156944216517857,0.007113682135651,0.873247152421875,0.00618117405755885
"97","test",17,"WALKING",-0.00107860869036885,0.222703970274158,-0.000707770505722336,0.169589723637671,-0.000490384847599897,0.135174642255371,0.0190306804663292,0.454681436650717,-0.00435146661043801,0.419514491346868,-0.00470009816438525,0.299586504390344,0.991004192661373,0.222320145692383,-0.162352696218427,0.168542456034885,-0.19299384288522,0.134027328660099
"98","test",17,"WALKING_UPSTAIRS",-0.00514604121119792,0.306016757675913,-0.00300357470741602,0.170320729530457,-0.00428874461253499,0.141520658110495,-0.00283639389453125,0.438099513718879,0.00880133264500326,0.389695030901385,-0.0133837750335449,0.372837746979079,0.934191623665365,0.30551839199882,-0.268743470243354,0.168063028459423,-0.302833598477246,0.139759308368005
"99","test",17,"WALKING_DOWNSTAIRS",0.00336787729505774,0.387433389091461,0.000210966647567935,0.162209330057032,0.00629773097550951,0.141166873580429,0.098439885471824,0.54941227310941,-0.0222034684826257,0.41546700743049,-0.0310011909952955,0.259671932010466,0.995949412466033,0.386760442069296,-0.132620006341675,0.160563536183523,-0.157408985955893,0.139128295815297
"100","test",17,"SITTING",-4.50791666518555e-05,0.00319994363092572,0.00156403459697815,0.00815906409214525,-0.0017562370070509,0.00909778234462213,-0.0153405680537429,0.0106376892888572,0.00334773934649536,0.0124914884191908,-0.000144910190222412,0.0119275781655462,1.00389864317627,0.00267878803640444,0.0168085283265137,0.00452861014006323,-0.140738485216306,0.00663515050553791
"101","test",17,"STANDING",7.55777541741787e-05,0.00425623076392253,-0.000143638886373397,0.00712357082000975,-0.00103215099458456,0.00831298145158314,0.000739670474030609,0.0178350011306507,-0.00122978426901282,0.0133359568645876,0.00076275680518133,0.00916840914013981,0.975585704797676,0.00310781304502689,-0.239250218559696,0.00517721237040588,-0.205742822939704,0.00617132790484805
"102","test",17,"LAYING",-0.00160653922355832,0.0101227872079575,0.00015313344831228,0.0110646154640226,0.000429891721315801,0.01136260320948,0.00433087518234815,0.0225908473716652,-0.00908343119579687,0.023674317931681,0.0111124189300339,0.013659663083844,0.193274804460827,0.00700766327404139,0.676170269014085,0.00891647701507755,0.705078706778169,0.00958198946453887
"103","train",18,"WALKING",-0.000760027319592634,0.204318266382843,-0.000348385608563058,0.133685983283561,0.00135086865554827,0.105889838347605,-0.0126495858844866,0.258882945288971,0.0058543683048577,0.387791635101251,0.00360226082250684,0.238975863468221,0.988319164090402,0.204046526653809,-0.236289229975809,0.133141185804175,-0.0640522971372489,0.104890374850942
"104","train",18,"WALKING_UPSTAIRS",-0.00250894305461476,0.202857266148622,-0.00265818613400997,0.136386390309377,-0.0014364029575264,0.12623097026317,-0.020001472873688,0.354632464729614,0.00980916234172953,0.37870964161785,0.00192121905792026,0.275955640204729,0.957903418265086,0.201852911351472,-0.300823343770205,0.133923525330379,-0.111240249965888,0.121781849947676
"105","train",18,"WALKING_DOWNSTAIRS",0.00223880059102557,0.228213116586089,0.000142385612393182,0.129251569221572,0.00162422789175,0.10770733581064,-0.0309198196498778,0.434235130094214,0.00483909505683239,0.29494172287125,0.0054944793258125,0.252268529735913,0.997267220880682,0.227540769317034,-0.207326438964375,0.126992521859369,-0.0524111063227983,0.104722283596914
"106","train",18,"SITTING",-6.30082821226425e-05,0.00324507118709046,0.00223915928642237,0.00596661132288997,-0.0011882797670773,0.0070404349068936,-0.00580734166534205,0.00864470217984508,0.00260049867338788,0.0120522969866424,-0.000672180393871984,0.0110721623171143,0.979080713130483,0.0030037568775302,0.15001750271912,0.00502445597331859,0.152368188410088,0.00551313873112031
"107","train",18,"STANDING",0.000181977907688399,0.00399315001386701,0.000263726467105993,0.00951495722541978,-4.81360471346747e-05,0.00986441196571714,0.00112164976939277,0.0345053821846744,0.000502687594757063,0.0169805975410405,-0.000891255473481806,0.01530285718868,1.00602774250856,0.00368156720401455,-0.185629527440068,0.00825407692137217,-0.0533101024903682,0.00806114349548703
"108","train",18,"LAYING",-0.000594375465878462,0.00641669027959842,-0.00013407286296512,0.00408613903068146,0.000201081998308606,0.005241940477219,0.00257703172005361,0.00787506320537821,-0.00425276904417548,0.0140750492871167,0.00329526102096466,0.00933738044992346,0.179104952692308,0.00504816906874636,0.736769536634615,0.00361443543322735,0.589711743533654,0.00471490740774383
"109","test",19,"WALKING",-0.000751080395372596,0.310199459507595,-0.00106958837692308,0.203586809004654,-0.00476649391650541,0.157698845814696,0.000183357907902646,0.84942099819393,-0.000369111026676683,0.681351688887551,-0.00288661519673978,0.435985542492419,0.996360136960637,0.309875147634094,-0.20607050288256,0.203080603175081,-0.0985817370919141,0.156186587923618
"110","test",19,"WALKING_UPSTAIRS",-0.00730699633118555,0.284449146363563,-0.00695530594023828,0.202603167484369,-0.0141210534711445,0.148368055016965,0.0686141804520312,0.518012626880208,-0.0271686011450391,0.63587981946183,-0.0383132787675664,0.432800249962148,0.914985303847656,0.283684916027187,-0.375512369074371,0.201102986303777,-0.236836226455312,0.144349386027117
"111","test",19,"WALKING_DOWNSTAIRS",-0.00306806990741186,0.529993130107798,0.00133432285417748,0.260957475743269,-0.00838655288767628,0.191928637625571,-0.183683781497276,1.10529685136304,0.0459666507875,0.803941133847001,0.0343581470894631,0.47129969355876,0.956361687895913,0.529524879699519,-0.195357022748798,0.259113842198381,-0.137878615979748,0.190165801104072
"112","test",19,"SITTING",-0.000771864706626926,0.0090204250405751,0.000209225220825086,0.0101579571566032,-0.000132141072838677,0.0115849534082803,0.00645598878514942,0.0150212802419629,0.0100767143891453,0.0327309052419481,0.00467608779367618,0.018801473366811,0.746091660434503,0.00622400820311904,0.378154084674658,0.00720580507940741,0.475020123031892,0.00897248231376245
"113","test",19,"STANDING",0.000122926176369307,0.00467867986687298,0.00089888318778339,0.0111871113252241,-0.000242557613205116,0.0115067299735083,0.00266532200352119,0.0484633617784981,0.00505511307914197,0.0252433569914132,-0.00676312085904732,0.0211349669581196,1.0034740666738,0.00439935084153472,-0.204661032669092,0.009949320815616,0.122619787873502,0.00999616380786308
"114","test",19,"LAYING",-0.00101433578756419,0.0127199203233052,-2.37714281279746e-06,0.0062533675917092,-0.00022259086569695,0.00577076383847832,-0.00364312793470345,0.0178426284953926,-0.00944678550743788,0.0298103361792759,0.00985750914279989,0.01508757104828,-0.146238337716773,0.009800819274657,0.742785025263554,0.00524102760568996,0.669997798522214,0.00513426647362145
"115","train",20,"WALKING",-0.0010276069877451,0.25862886598192,-0.00213048636801471,0.256475776537582,-0.00172828794724265,0.141707550034937,0.00439814638143383,0.668904708978989,0.000105807922242648,0.831867460238572,-0.000529692662239584,0.406874336451158,0.971149185646446,0.258248008741182,-0.328084534117371,0.256040565532101,-0.0417760522503462,0.141198547137432
"116","train",20,"WALKING_UPSTAIRS",-0.00525041073318015,0.288557196558984,-0.0058156146955239,0.198489938053756,-0.00420071156249004,0.141714170250101,0.0965282706310049,0.442715566860575,-0.0452900463158854,0.688466937700794,-0.012229143274663,0.575033005055898,0.880031612996323,0.287821168049161,-0.467049824960172,0.197152152474436,-0.137594943772174,0.138669677549351
"117","train",20,"WALKING_DOWNSTAIRS",0.00382664236535069,0.350713080664301,0.00393224578834549,0.27765068530641,0.0012238164825625,0.153769571520184,-0.0863165379171181,0.693417724285018,0.03984059838125,0.654167142690618,0.00777528482376736,0.563761548636773,0.989978952899306,0.349860797486072,-0.255082105715469,0.276345871357874,-0.0320715912930556,0.152152042192377
"118","train",20,"SITTING",9.67907534627604e-05,0.00688013176607129,0.00126681591235914,0.0124896443029445,-2.04795410750473e-05,0.0157037503878912,-0.00900475538347538,0.022280531554758,0.00418555733406345,0.0324691421708443,-0.00975671365355161,0.0284001054171219,0.989592718726326,0.00568082990637943,0.0925685161913414,0.00974504997609251,0.143513885739418,0.0112263436960847
"119","train",20,"STANDING",0.000103275450374444,0.0120634545083281,-0.000488505269605201,0.0229544728213325,0.00261130139403168,0.0185832316037343,0.00365239392970441,0.100287599651347,0.00203556314934717,0.0754362422525602,-0.00396810774798461,0.0470291143860156,0.980247901327055,0.0113074279681936,-0.287985898839897,0.0203137703360506,0.0667281535368421,0.0166247279054481
"120","train",20,"LAYING",-0.00784505722876648,0.0135448803105011,0.00141488723129733,0.00776545660517178,0.0013323678646119,0.00790000859924725,0.00463985194742601,0.0151433913638343,-0.00954934716664292,0.0226223764407618,0.0165295978119578,0.0154857709734834,-0.00624355557633272,0.00695959952697516,0.883263083547794,0.00503126213697748,0.465130929170496,0.00634922941053632
"121","train",21,"WALKING",0.000331328701195913,0.229338489839381,-0.000536512911009615,0.181818843171435,0.00131749951740385,0.152679781154297,-0.0188298073208984,0.496718924137331,0.0069123509246244,0.463501653487063,0.00532825406045883,0.335096513039917,0.94602983039363,0.22904240532359,-0.352997735120868,0.180921760048362,-0.221337923644066,0.152288297923829
"122","train",21,"WALKING_UPSTAIRS",-0.00255153063172433,0.248006758596849,-0.00345324307783245,0.191470477164242,-0.0056510107575266,0.143317256652855,0.0931138493709109,0.409192517282972,-0.0366987852490858,0.413364968978774,-0.040630256875,0.511229285048355,0.885616975332447,0.247229874020559,-0.417162219434674,0.18907362864884,-0.315559673220246,0.141503140674407
"123","train",21,"WALKING_DOWNSTAIRS",0.00492229034291667,0.399769094888516,-9.51388555798615e-05,0.224276690524705,0.00334931470480556,0.17001471215427,-0.101807678231372,0.4867305419702,0.0408845368989757,0.49627600502546,0.0275632873611267,0.317254456074089,0.957804930034722,0.398992435493601,-0.338263143066667,0.223046933150211,-0.186799833303747,0.168704273729842
"124","train",21,"SITTING",-7.44929042729779e-06,0.0040623235048098,0.00143568811549807,0.00727916703906426,-0.00123885888246103,0.0102284250351005,0.00804823217335533,0.0117283621648269,0.00407773389325092,0.0199024732380546,-0.00141637236454351,0.0132763161723992,1.00050461236213,0.00352659614335632,0.0409848463891544,0.0055291507712376,-0.0625590638665074,0.00743983131415228
"125","train",21,"STANDING",-0.000128495864949034,0.0074463065735603,0.000225373374935569,0.0113192943719158,-0.000697089954132637,0.0126794565946282,0.00876820895362851,0.0341958097593892,0.000238304681608848,0.03558287989408,6.795197661796e-05,0.0218529132223783,0.958786757162921,0.0067198726113755,-0.327438160419593,0.00970670624181312,-0.210319353305829,0.0103955898136356
"126","train",21,"LAYING",-0.00128806485384349,0.0158659794502589,-0.000674077962341146,0.00902217449276192,0.00166947685621892,0.0126674243743668,-0.00292669730053542,0.022972383104999,-0.0178164348202415,0.0385161285438548,0.00520391188570879,0.0111631405222402,0.211120760289931,0.0101594679941776,0.616617792864583,0.00781964641596801,0.770778657829861,0.00850840709015195
"127","test",22,"WALKING",0.000265601642022758,0.323536808701108,0.000218613557150136,0.18930785083452,0.00039479901686481,0.144543375846382,0.0293439759727242,0.595100313846638,-0.00981939026701766,0.395187764887482,-0.00389750708479959,0.413498039170548,0.99799481796875,0.32316931899899,-0.241043363783033,0.188651004794809,0.0178444977972181,0.143885408695492
"128","test",22,"WALKING_UPSTAIRS",-0.00601430835381696,0.353532766238557,-0.00510041642886533,0.215294574901894,-0.00305340990318824,0.163080132456418,0.167752684782757,0.610040619032053,-0.0483635683343601,0.392399169937017,-0.0312454789041443,0.410019881149992,0.958729109505208,0.35274486027741,-0.32344706244109,0.21416617129978,-0.102720797758668,0.16090249187572
"129","test",22,"WALKING_DOWNSTAIRS",0.00141849405295139,0.439890282215975,-0.00139613888576389,0.213452577841864,0.000294617220388021,0.123855045436878,-0.0518626541392795,0.666601130783795,0.00208768676215278,0.346626638942108,-0.0160491663123481,0.350557097440643,0.989051709570313,0.439246830572776,-0.205275548208268,0.212705720150458,0.0353555161918266,0.121782382132833
"130","test",22,"SITTING",-0.000822662309895161,0.00835555626034992,0.00251310358604561,0.0139312619604153,0.000819333264344758,0.0178069888982329,-0.00863051869568594,0.018054666587915,-0.00226755714406304,0.0399543034867161,-0.00260690744946036,0.0279066750357108,0.928455168560988,0.00640940376742284,0.228859677191154,0.00970608645173405,0.305395084303175,0.0131745525815206
"131","test",22,"STANDING",0.000304607253942684,0.00629621932738033,0.000672338255530754,0.0149199375084308,0.00110340839274454,0.0133686646825481,0.000159554813239088,0.0731614672899427,0.00240765019188418,0.0288148641354666,-0.00574753658287971,0.0212636000439783,1.01074092306548,0.00601639348297824,-0.207405365172371,0.0134644443751368,0.0274020419799851,0.0111796710758779
"132","test",22,"LAYING",0.00049128767013635,0.0182552505136339,0.0015080625803411,0.0164565247280383,-0.000823633089053602,0.0132074133976038,0.00705828675532986,0.039349765057423,-0.008232045932023,0.0309494244264949,0.0259672435129253,0.0343556700441765,0.0402375661235677,0.012130086702256,0.65125036828342,0.0137246508066063,0.752220832107205,0.00998675400224955
"133","train",23,"WALKING",-0.000899312020127118,0.224402953598076,-0.000641854839935117,0.152333349872543,-0.00167659521103824,0.212580604974002,-0.0365518319021345,0.441567735547079,0.00465923770891128,0.966634941856801,0.0094571146790776,0.384706314704437,0.999455976694915,0.224020633929523,-0.14414367002562,0.151563935478862,-0.165187134149232,0.21196001650452
"134","train",23,"WALKING_UPSTAIRS",-0.00568382952625613,0.246626620114618,-0.00799685445798713,0.180072207438223,-0.00613870942734375,0.201027815790146,0.127339505680884,0.39295144215602,-0.0168068511272365,0.541729707564386,-0.0526188996441942,0.470974394212143,0.926516825321691,0.245554233062525,-0.204152640686068,0.175182240580775,-0.361448667265411,0.198648900982663
"135","train",23,"WALKING_DOWNSTAIRS",0.00253925381005498,0.339255194244177,0.000486227303492477,0.190313625288253,0.00313667148526042,0.224021697972366,-0.031093243388355,0.509266553873635,-0.00495213766179398,0.931846350723645,0.00399546279489294,0.385900573528168,0.991509640928819,0.338518761423043,-0.0913482794215914,0.186562940190501,-0.153404554275845,0.222469966853993
"136","train",23,"SITTING",-0.000870590634300574,0.0054272133273996,0.00196359416202734,0.0127714554290061,0.0014861886690131,0.0199612236426494,-0.0201973825683039,0.0187471700287159,0.00266690374684812,0.0415570598964038,-0.00963318358883058,0.0216026180638487,0.997150582709099,0.00416649066573861,0.1416167803375,0.00888253389386283,0.0578843550289522,0.0146460918211181
"137","train",23,"STANDING",6.66789921629366e-05,0.00613134860941552,-0.000319638359316291,0.00880357241133602,-0.000756274249433525,0.0156148819551065,-0.00522367153733132,0.0522100594469198,0.00411442715215074,0.041695713765939,-0.00205534167009802,0.0203967781547826,0.986311278653493,0.00526643138061197,-0.0995173684695685,0.00812558632740304,-0.2260485639859,0.0130090426583082
"138","train",23,"LAYING",-0.000729063383532335,0.0153483373109067,-0.00236934484084245,0.00572437994635237,0.00133816400801823,0.00778757020228505,0.0168469879495419,0.0174543755112836,-0.0138669616618166,0.0332191433918269,0.0109522472029456,0.00990551221882844,0.0580621596218533,0.00910627354378771,0.453567596918403,0.00466334640306486,0.898724145193142,0.00588332955749172
"139","test",24,"WALKING",-0.000122607251185345,0.17335677387499,-0.00283577161773653,0.146289633384022,-0.000755922770875539,0.130879200831497,-0.0276791369560937,0.366623538801819,0.00383580612878772,0.394686089363338,0.00480999790343831,0.294478486409707,1.01430011880388,0.172993611149604,-0.099751265826813,0.145044245733927,-0.144756107169456,0.130014285754648
"140","test",24,"WALKING_UPSTAIRS",-0.00158572095554555,0.214485951403663,-0.00422746342698623,0.152458755145311,-0.00196254279941075,0.137035835500871,0.119627441872113,0.369093676498959,-0.014264289788223,0.332608650238433,-0.0272209411785858,0.353112886779976,0.97512026979608,0.213462799521038,-0.223370834605151,0.148077830975404,-0.230697992565099,0.134387501894718
"141","test",24,"WALKING_DOWNSTAIRS",0.00227831390532102,0.29966420287503,0.00134543776216477,0.155202320062245,0.00115249856201705,0.145984086609655,-0.0608825992774659,0.495565629165042,0.00907925993384943,0.396179375572937,0.0113483894395028,0.248456736340414,1.01046508301136,0.298923168798914,-0.108763870229751,0.153561862723809,-0.142074405721598,0.144822140563291
"142","test",24,"SITTING",-0.000844946286880375,0.00446500228336126,0.00210468368108286,0.00913549959629318,0.00173976376489108,0.0106758808157303,-0.00819724311048368,0.0120143813599795,-0.000304247718649242,0.0188543560528178,-0.0027833479657832,0.0160296774240948,0.985244406008732,0.0038783286464407,0.202185181579733,0.00714326262244338,0.103882249325528,0.0079398748253474
"143","test",24,"STANDING",0.000571486425564266,0.00554894802175633,0.00139500511128444,0.0124702065163408,2.81071229506339e-05,0.0154964725823426,-0.000192109370832654,0.0357229552436703,0.0022957252798793,0.0269758886103875,-0.00407544925582242,0.0166760862529149,1.01976166680254,0.00510833076501417,-0.125567618818365,0.0103698140905103,-0.0576382634725951,0.0119003044757658
"144","test",24,"LAYING",-0.000973787020804905,0.0117006942052056,-0.000114011590823394,0.00459424767938701,0.000353927445508898,0.00772978020266439,0.0137240429077718,0.0167558703396872,-0.00957817188605469,0.0321861996617414,0.011240883063432,0.0109526736334492,0.0806408840326823,0.00738244598072883,0.75544134953342,0.00426337714057935,0.666855741937934,0.00633392957968529
"145","train",25,"WALKING",0.000292015385586993,0.132587440247563,-0.000791808649862753,0.144819797775796,-0.000142045032347973,0.104225626466978,0.0124219189608319,0.523332567633415,-0.00349339046467483,0.305275694832684,0.000200971334026605,0.214024602291822,0.999001927037585,0.131988372283166,-0.109891550965103,0.143666957916386,0.179494807669815,0.101754488825994
"146","train",25,"WALKING_UPSTAIRS",8.64815500600962e-05,0.176818107458325,-0.00516550642107644,0.134508198186795,-0.00591401988219952,0.12942652103438,0.0858980194822692,0.445935033712414,-0.0158466448487764,0.435187329441936,0.0058819984968512,0.212965071823626,0.991872871754808,0.174371618545626,-0.204476784545385,0.130456408939547,0.0949227853708721,0.120054997927682
"147","train",25,"WALKING_DOWNSTAIRS",0.00283441407404364,0.243623418738575,-0.00203453177822468,0.148337636552876,0.000368416342909483,0.100322469572186,0.0316273511905655,0.619758208430609,-0.01208905139375,0.367022421861123,0.00519699589731681,0.270986995506385,0.995988760479526,0.242699627176936,-0.0563146201631708,0.146106248605894,0.209860130994989,0.0966915511791964
"148","train",25,"SITTING",0.000199015835556418,0.00401649625867167,0.00124229487517572,0.0106016485333685,-0.000281714725440865,0.00923361469771404,-0.00776639433204154,0.0104589978256475,-0.000208080447641226,0.0163429681065692,-0.000466669057989303,0.0153375347747691,0.948133201033654,0.00311354729840022,0.227322462912139,0.00598161928592254,0.158447361305178,0.00660533676882433
"149","train",25,"STANDING",9.0250402082992e-05,0.00401171041760152,0.00040973962177386,0.00944738712822012,0.000315369828221199,0.00935165446849074,0.00297049700123606,0.0266322221690057,0.0020099217136288,0.0197543070927437,-0.000471026596438978,0.0158028929609533,0.993362847519003,0.00374214615129542,-0.140650573852407,0.00781767032323584,0.192497520125633,0.00683878415287241
"150","train",25,"LAYING",-0.0055196531994771,0.0307453433258939,-0.000921155939709975,0.0540898233043096,0.0026026894922149,0.0534671020483517,0.0323865330650111,0.0972887892937017,0.00121868451189148,0.0501447880338741,0.0236280623358345,0.0450548910606145,0.00409376989107449,0.0276717048650936,0.63701090406021,0.0727077131239038,0.514339059639341,0.0582176724218276
"151","train",26,"WALKING",0.000348004589805455,0.215800381927486,0.000898068456533369,0.149420029389579,-0.000204603757272246,0.122824640558663,0.0250968631922934,0.443655690046287,-0.00442977076982256,0.326831865020861,-0.000542557285116525,0.314477188279182,1.01544022078919,0.215445684245768,-0.114799658944637,0.148623630450807,0.101131142356213,0.122308969982663
"152","train",26,"WALKING_UPSTAIRS",-0.00100657406355398,0.271457117690593,-0.00578287271408097,0.164162189407011,-0.00450446375028474,0.109970488092041,0.00297007638579546,0.393036615291554,0.00387346435761364,0.305620365667515,-0.00627898058804088,0.337019192799473,1.00096509833807,0.270568887214018,-0.233586558894075,0.161395890265991,-0.0119875790126506,0.107752649639101
"153","train",26,"WALKING_DOWNSTAIRS",0.0003521545298125,0.383057767693088,0.00236678302841562,0.170550077460145,0.000617083384053125,0.1318878769937,0.0174531794521506,0.583633796523379,-0.0117581637511406,0.404644378871233,-0.00181966372759375,0.325468748426347,1.00564915171875,0.382282630277514,-0.0593772394475156,0.16900953772481,0.146340157944519,0.130914024651741
"154","train",26,"SITTING",-0.00398400120259051,0.00792018492394317,0.00524749361931651,0.0116983841391053,0.00358841246638722,0.0119350535862964,-0.00963987647940563,0.00945561090046649,-0.0043909801513778,0.0223146772107532,-0.00673703900600789,0.0183579591993345,0.88544221000601,0.00627088531240818,0.24612739964436,0.0073064466521168,0.307020405538862,0.00898262990228357
"155","train",26,"STANDING",0.000731848530402027,0.00366248287263902,0.000250362357981419,0.010316160511611,-0.000637609034096073,0.00962758910304849,0.00323874187317525,0.0245166503559029,0.000542164670334565,0.0154299093817809,-0.00383376694465498,0.014298197221123,1.01922797868454,0.00307987844111104,-0.121832542040752,0.00766622439850511,0.0807248199799409,0.00738557699681504
